sample_id,Staphylococcus_epidermidis,Streptococcus_oralis,Corynebacterium_striatum,Cutibacterium_acnes,Rothia_dentocariosa,Neisseria_sicca,Micrococcus_luteus,Streptococcus_mitis,Haemophilus_parainfluenzae,Lactobacillus_gasseri,Clostridium_perfringens,Clostridium_difficile,Bacteroides_fragilis,Parvimonas_micra,Peptostreptococcus_anaerobius,Escherichia_coli,Klebsiella_pneumoniae,Proteus_mirabilis,Morganella_morganii,Enterococcus_faecalis,Wohlfahrtiimonas_chitiniclastica,Ignatzschineria_larvae,Fusobacterium_nucleatum,Prevotella_melaninogenica,Acinetobacter_baumannii,Pseudomonas_fluorescens,Pseudomonas_putida,Bacillus_subtilis,Bacillus_cereus,Flavobacterium_succinicans,Sphingobacterium_multivorum,Chryseobacterium_gleum,Streptomyces_albus,Nocardia_asteroides,Planococcus_halocryophilus,Pedobacter_heparinus,Cellulomonas_flavigena,Arthrobacter_globiformis,Burkholderia_cepacia,Rhizobium_radiobacter,Brevibacterium_casei,Corynebacterium_jeikeium,Streptococcus_constellatus,Propionibacterium_avidum,Serratia_marcescens,Staphylococcus_aureus,Treponema_denticola,Campylobacter_rectus,Filifactor_alocis,Prevotella_intermedia
SAMP_9141,377,152,829,346,61,44,106,108,20,55,5804,1720,2476,2798,2005,3103,1604,2588,1617,1909,932,1808,1387,1269,259,84,62,104,119,19,32,4,5,1,4,9,1,3,14,1,529,1430,1075,1077,0,0,0,0,0,0
SAMP_9142,865,1046,955,1115,417,184,373,344,96,270,1292,705,371,183,302,527,335,251,188,432,117,160,447,257,34,10,3,6,10,1,0,0,0,0,0,4,0,1,0,0,419,436,399,311,0,0,0,0,0,0
SAMP_9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,2381,2320,2424,2156,1114,1313,978,1276,753,465,632,1056,953,489,728,348,664,338,394,0,0,0,0,0,0
SAMP_9144,21,11,43,8,2,2,4,5,0,1,3571,1949,2184,1059,1432,1892,1091,1112,1413,1646,739,2103,475,914,340,67,100,87,301,32,23,11,7,0,3,15,7,7,36,1,494,589,468,540,0,0,0,0,0,0
SAMP_9145,0,0,1,0,0,0,1,0,0,0,245,975,437,61,117,69,35,810,698,269,2738,1989,2,19,2731,1403,991,2089,1403,420,395,176,156,52,200,298,31,148,322,13,1720,1239,1061,1149,0,0,0,0,0,66
SAMP_9146,502,366,797,892,76,74,173,164,35,119,6243,2914,1840,1821,1605,1888,1511,1595,1458,2321,668,1360,1981,2250,207,55,37,61,72,10,18,4,7,2,2,6,0,4,21,0,817,1998,878,727,0,0,0,0,0,0
SAMP_9147,481,278,764,485,81,71,159,116,21,65,3633,2678,3059,2063,1592,1813,1925,996,1189,2513,994,1091,1999,1457,134,29,37,46,110,4,8,8,10,3,4,4,2,3,14,1,1174,783,681,1112,0,0,0,0,0,0
SAMP_9148,119,62,209,125,13,15,31,20,8,19,1272,674,781,812,686,823,562,427,511,1130,368,312,477,382,56,16,8,28,24,9,3,1,1,1,1,5,0,1,4,0,202,223,193,218,0,0,0,0,0,0
SAMP_9149,217,96,450,175,46,32,63,37,19,33,5264,2982,3452,2613,1687,3022,1780,2485,1655,1277,1330,994,746,1615,272,103,50,58,145,14,8,8,3,0,7,15,3,6,13,2,868,1132,919,751,0,0,0,0,0,0
SAMP_9150,2,4,25,11,2,2,3,3,2,0,2397,2579,2431,435,1210,1570,586,1698,1338,1751,1721,3157,250,1004,512,251,132,255,318,45,46,11,18,4,26,34,4,14,47,1,990,793,678,574,0,0,0,0,0,0
SAMP_9151,10,3,51,25,4,3,6,3,0,6,2868,1651,2846,1403,1350,1750,957,1089,1350,1624,910,1748,642,970,332,120,74,161,167,28,18,8,6,4,21,23,2,7,40,2,521,428,373,445,0,0,0,0,0,0
SAMP_9152,34,18,69,55,11,7,18,8,2,3,1668,1472,1908,488,852,1496,980,798,578,1341,669,649,405,576,118,48,14,43,80,13,13,1,3,2,1,7,2,4,3,0,316,506,272,239,48,0,0,0,0,0
SAMP_9153,1707,1453,1867,1233,721,574,583,1138,205,334,1388,742,466,219,351,782,440,297,208,609,186,204,487,399,30,7,8,13,11,3,1,1,0,0,0,2,0,0,0,0,449,896,551,294,0,0,0,0,0,0
SAMP_9154,46,21,86,52,8,3,16,11,3,4,2766,1385,2834,676,1204,1075,1736,1495,620,1200,473,1078,641,819,194,67,58,57,134,10,12,7,5,3,5,11,0,4,9,0,535,451,799,406,37,0,0,0,0,25
SAMP_9155,1350,972,821,1016,722,425,391,586,119,256,1464,616,395,367,350,794,277,247,221,488,152,165,782,325,18,8,19,12,13,1,3,0,0,0,1,1,0,0,0,0,898,581,389,515,0,0,0,0,0,0
SAMP_9156,1752,1120,1648,868,881,311,761,556,341,351,1665,369,287,231,158,514,170,204,120,403,89,181,325,182,19,13,4,15,13,0,1,0,0,0,1,2,2,0,2,0,617,597,307,692,0,0,0,0,0,0
SAMP_9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861,1729,3800,1895,1582,1352,1160,956,1482,1860,635,801,617,1214,510,691,636,545,700,522,0,0,0,0,0,0
SAMP_9158,8,6,6,2,0,0,0,0,0,4,3352,3422,2665,574,1064,700,668,2156,2647,1785,1039,3944,182,317,506,285,150,394,339,138,85,22,36,16,23,54,10,21,42,5,427,776,661,751,0,0,0,0,0,0
SAMP_9159,2,0,6,1,0,2,0,0,0,0,1391,3840,4005,481,1700,811,515,3478,5352,2616,3677,7081,52,338,4193,1969,743,1794,1366,549,361,152,160,58,139,277,45,112,552,14,1574,2251,2293,1328,0,0,0,0,0,0
SAMP_9160,319,133,498,193,64,42,84,55,18,19,2363,1348,1562,893,971,1720,1837,727,422,1732,692,573,831,1063,78,50,24,38,37,11,5,5,1,0,3,9,0,1,12,1,516,718,361,390,0,0,0,0,0,0
SAMP_9161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5046,6670,4406,3165,2518,3800,3016,3244,3799,1747,2624,2009,1463,2169,1603,1067,1450,2517,1644,1730,0,0,0,0,0,0
SAMP_9162,0,1,2,0,0,0,0,0,0,0,524,1822,1448,401,653,274,119,1199,2224,1155,1555,1803,36,115,1665,769,393,928,769,243,164,87,49,20,72,147,13,63,181,10,648,657,840,822,0,0,0,0,0,0
SAMP_9163,0,0,0,0,0,0,0,0,0,0,82,261,256,9,62,23,3,426,463,83,1736,1746,0,2,2314,2264,992,2037,2048,602,414,336,260,156,186,443,40,257,391,47,894,982,782,401,62,0,0,0,0,0
SAMP_9164,621,225,678,562,55,47,155,146,39,55,3177,1243,1203,766,1856,1624,1342,1065,722,1137,364,673,2077,820,25,24,23,21,52,8,3,0,3,1,2,6,1,2,6,0,808,710,708,527,0,0,0,0,0,110
SAMP_9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1375,1323,993,579,728,762,563,448,490,523,555,396,393,501,241,439,253,384,238,390,0,0,0,13,0,0
SAMP_9166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,105,29,0,0,2376,1728,1911,1434,1501,1112,1508,633,1020,666,857,697,218,738,522,207,507,761,465,563,0,0,0,0,0,0
SAMP_9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,55,36,0,0,2308,2487,1798,2278,2360,737,1324,775,820,450,809,780,374,1291,830,300,582,905,511,593,0,0,0,0,0,0
SAMP_9168,2303,1921,4071,2049,733,689,1975,1146,372,399,3243,1313,656,519,321,1242,617,546,271,1009,404,388,1111,830,35,19,4,41,27,5,9,1,0,0,3,3,0,1,6,1,1250,1080,917,705,0,0,0,0,0,0
SAMP_9169,517,431,606,348,93,85,146,212,67,101,1603,393,451,321,265,637,434,203,159,664,86,296,591,467,36,17,4,15,9,2,0,0,3,0,0,1,0,1,8,0,321,414,213,314,0,0,0,0,0,0
SAMP_9170,3075,1204,2479,1720,751,342,641,589,165,348,4126,1129,1017,689,716,2927,1348,406,366,1239,301,591,1179,787,42,33,18,49,50,6,7,7,3,0,2,6,4,2,8,0,830,1052,805,1138,0,0,0,0,0,0
SAMP_9171,1695,1033,1744,1207,277,321,450,273,127,242,5654,2573,2356,2847,1922,5413,1705,1309,1007,3592,689,1143,3801,1731,138,41,40,63,85,14,11,2,5,0,5,7,1,0,11,2,1808,1273,1318,1529,0,0,0,0,0,0
SAMP_9172,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,7,0,106,41,0,0,1448,1864,1651,1403,840,1200,792,763,917,601,477,694,471,904,703,101,472,700,367,600,75,0,0,0,0,0
SAMP_9173,1666,1548,738,865,705,484,596,975,356,280,383,203,46,22,73,250,109,60,23,82,43,46,101,69,11,4,0,2,7,1,1,0,1,0,0,0,0,0,1,0,426,385,257,257,0,0,0,0,0,0
SAMP_9174,961,905,1007,815,688,549,458,388,226,304,459,237,97,35,73,173,122,37,32,214,45,59,56,87,9,4,6,4,1,1,0,1,0,0,0,0,0,0,0,0,287,325,598,505,0,0,0,0,0,0
SAMP_9175,500,228,839,628,106,109,189,164,40,92,807,394,414,235,376,756,283,181,178,513,77,193,514,277,32,11,4,11,12,3,2,0,0,1,2,2,0,0,2,0,216,370,293,299,0,0,0,0,0,0
SAMP_9176,3068,1772,2825,2766,864,418,1341,771,355,526,3514,1136,1014,607,373,1795,1416,453,769,2272,267,1027,981,403,89,17,10,36,42,5,1,3,0,1,4,2,0,0,7,1,1338,801,777,1004,0,0,96,0,0,0
SAMP_9177,1107,1019,1442,677,454,139,512,565,158,292,3741,1568,539,1110,1009,2265,766,550,454,1439,367,596,865,700,80,21,11,24,28,6,3,0,1,1,1,2,1,0,3,0,881,939,810,830,0,0,0,0,40,0
SAMP_9178,0,0,0,0,0,0,0,0,0,0,1,23,12,0,0,0,0,7,63,1,309,306,0,0,3275,2103,1609,1989,1883,1050,1069,1021,585,537,977,972,280,717,758,160,756,957,521,624,0,0,0,0,0,0
SAMP_9179,7,1,10,5,1,0,2,1,0,0,1415,1258,1290,582,836,323,265,285,711,1168,750,694,193,251,348,113,69,122,87,49,9,9,6,1,9,24,2,2,24,0,346,443,121,357,0,0,0,0,0,0
SAMP_9180,2963,3837,3874,3140,2423,1577,1347,2303,671,1123,1350,676,117,192,161,763,93,60,103,271,47,113,107,219,31,12,4,15,14,3,5,0,0,0,1,2,0,0,1,1,1923,973,983,1691,0,0,0,0,0,0
SAMP_9181,34,9,29,31,9,5,15,2,0,8,1983,1385,840,1160,818,953,750,730,713,1151,798,1378,639,472,152,69,38,57,76,19,9,6,4,0,0,15,0,4,14,1,474,492,290,324,0,0,0,0,0,0
SAMP_9182,146,89,445,146,33,17,51,33,10,34,3145,1022,1412,1146,1282,1891,1109,1223,504,1040,662,372,648,778,78,58,9,67,60,12,4,9,2,5,2,10,1,0,11,0,751,564,325,361,76,0,0,0,0,0
SAMP_9183,4135,3216,2998,3729,1410,1272,1623,2218,548,748,2339,595,501,292,177,1746,314,352,183,834,215,154,422,358,15,28,14,21,31,2,1,4,3,1,1,5,1,1,3,1,1382,1696,1524,1533,0,0,0,0,0,0
SAMP_9184,1,0,0,0,0,0,0,0,0,0,144,1132,783,44,155,52,17,625,1125,360,2622,1529,0,7,1619,1054,2050,1469,1642,1015,522,217,200,87,225,329,83,183,570,28,1318,1521,953,638,0,0,0,0,0,0
SAMP_9185,0,0,2,1,0,0,0,0,0,0,543,897,1381,84,514,256,112,1018,1452,804,1704,1565,6,113,2070,674,429,542,547,181,185,148,53,35,41,178,14,43,192,12,604,676,704,574,0,0,0,0,0,0
SAMP_9186,0,0,0,0,0,0,0,0,0,0,84,229,350,17,46,14,6,300,371,80,1131,991,0,5,1647,851,847,1234,844,320,407,269,256,72,273,450,64,224,351,37,685,535,648,593,0,0,0,0,0,59
SAMP_9187,0,0,0,0,0,0,0,0,0,0,298,749,706,43,123,73,19,1298,641,218,2754,3055,1,24,2375,1581,1874,1650,2434,440,416,255,163,160,174,258,58,204,478,35,1146,1948,740,720,0,0,0,0,0,0
SAMP_9188,7918,4685,3457,4557,3200,2910,2793,3672,1988,1118,1745,773,215,201,225,923,185,109,199,232,105,223,386,203,35,10,7,17,10,5,0,0,1,0,1,3,0,0,0,0,1562,1706,1564,1129,0,237,0,0,0,0
SAMP_9189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,2390,4321,2587,2122,2943,3205,1916,2207,1279,1667,972,1102,1579,1545,1397,1128,1138,549,689,0,0,0,44,0,0
SAMP_9190,0,0,0,0,0,0,0,0,0,0,388,921,1042,61,147,75,43,685,790,280,1999,1849,3,54,1860,952,897,1158,993,268,248,153,94,31,147,278,12,78,306,22,906,1321,524,798,0,0,0,0,0,0
SAMP_9191,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,33,0,145,53,0,0,1525,1439,806,717,1037,656,862,622,618,327,528,721,220,423,379,116,390,407,398,411,0,0,0,0,0,0
SAMP_9192,3524,5710,5744,3987,4289,1593,2338,4732,1512,1213,1118,830,251,162,206,972,372,113,132,580,138,214,333,250,56,12,4,23,11,5,5,0,0,2,0,3,0,0,1,0,1854,2983,1242,2384,0,0,0,0,0,0
SAMP_9193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,2867,2682,2108,2986,1288,1513,1777,1628,1439,775,1477,1008,1856,1112,1185,1141,929,814,701,0,0,0,0,0,0
SAMP_9194,0,0,0,0,0,0,0,0,0,0,18,189,114,1,13,3,1,190,273,49,1994,1151,0,0,4758,3342,1634,4399,3579,1977,1115,887,787,366,1124,1905,202,372,1772,78,1282,1288,1528,744,0,0,0,0,0,209
SAMP_9195,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,28,0,218,159,0,0,3142,1499,2550,2566,2825,1794,1390,756,920,587,552,1239,291,714,759,296,1357,576,467,839,105,0,0,0,0,0
SAMP_9196,2333,1738,1047,1015,830,697,1263,941,542,640,600,493,123,126,255,869,121,109,71,305,92,138,237,192,21,5,5,9,5,3,2,0,0,0,0,0,0,0,1,0,1047,981,764,747,0,0,0,0,0,0
SAMP_9197,0,0,0,0,0,0,0,0,0,0,59,316,258,4,9,9,2,447,366,124,1355,1087,0,3,3803,2673,1986,1525,2281,1211,1109,389,399,159,337,517,107,315,615,62,866,1248,1050,386,0,0,0,0,0,0
SAMP_9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,1702,1719,2002,1531,1174,774,1019,1089,998,940,1330,948,676,1112,313,671,705,383,657,0,0,0,0,0,0
SAMP_9199,0,0,1,1,0,0,0,0,0,0,675,1777,1844,312,515,181,138,1700,1432,539,2831,2459,16,108,2256,971,538,1121,1107,455,167,124,144,67,151,185,25,69,172,16,1245,672,736,1184,0,0,0,44,0,0
SAMP_9200,6,6,11,6,2,0,4,1,1,1,1011,1960,2369,686,1259,857,755,1737,1368,2653,2009,2849,258,486,659,242,195,395,338,59,53,38,21,12,13,38,6,21,38,4,643,848,503,509,0,0,0,0,0,0
SAMP_9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278,2873,2410,2362,2314,2600,1356,905,1202,845,760,1105,1270,1366,1624,981,786,869,555,534,0,0,0,0,0,0
SAMP_9202,117,36,85,135,25,10,24,14,9,13,4180,1683,2578,988,1601,1905,1118,944,942,2349,833,1372,509,859,107,102,27,27,67,8,10,6,4,4,6,8,4,5,7,0,578,400,333,625,0,0,0,0,0,0
SAMP_9203,16,5,16,15,3,1,7,3,0,3,2159,2096,2464,739,797,917,1051,1061,1208,1266,1130,1075,415,695,237,86,33,104,173,23,9,5,11,4,11,20,1,1,14,3,659,375,268,302,0,0,0,0,0,0
SAMP_9204,6,8,18,5,1,2,3,1,1,0,1433,2104,1188,1027,1231,761,499,2085,1075,1889,2128,1524,288,563,386,184,78,82,227,54,27,11,11,6,15,32,6,27,23,0,587,718,535,396,0,42,0,0,0,0
SAMP_9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,1490,2140,1722,2001,1341,1329,672,1098,883,783,576,684,1339,655,905,544,918,367,773,0,0,0,0,0,0
SAMP_9206,1668,1920,1402,1480,892,590,1029,452,533,337,834,320,168,87,95,334,122,93,98,245,69,103,124,92,11,5,1,14,13,0,2,1,2,0,0,1,0,1,3,0,953,865,529,434,0,0,0,0,0,0
SAMP_9207,22,13,47,26,7,4,9,16,2,6,2284,2127,2237,547,690,778,760,991,1017,1345,514,1222,363,492,139,44,30,68,89,19,7,5,2,4,3,11,0,4,10,2,528,182,213,328,0,0,0,0,0,0
SAMP_9208,0,0,1,0,0,0,0,0,0,0,544,1446,653,116,246,158,98,965,648,586,1401,1383,7,83,1254,812,364,410,836,187,138,88,41,32,65,150,18,54,115,10,552,521,722,245,0,0,0,0,0,0
SAMP_9209,0,0,0,0,0,0,0,0,0,0,1,43,16,0,2,0,0,48,112,5,600,611,0,1,8591,7086,6322,4109,3847,2309,2864,1406,1629,1298,1656,2943,603,2497,1871,437,1949,2143,996,1626,0,0,0,0,0,0
SAMP_9210,38,40,99,41,14,6,23,18,6,5,2540,2500,2208,1248,1693,1859,1964,1311,1262,1717,1421,1570,570,880,272,83,42,118,131,32,15,3,6,5,1,17,1,9,23,2,832,868,700,383,0,0,0,0,0,0
SAMP_9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,0,2606,1942,1551,2333,1732,1130,1378,633,1433,1081,1162,1317,868,2209,1098,483,856,824,454,589,0,0,0,0,0,0
SAMP_9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,4,0,0,2410,1608,2341,1559,1485,1383,1738,1167,1775,595,638,1131,761,1275,1006,606,377,526,418,574,0,0,0,0,0,63
SAMP_9213,6684,3364,3802,3666,4138,1998,2453,2465,906,1806,1352,787,504,392,383,1739,454,399,389,753,236,291,486,311,68,15,10,14,41,6,0,1,0,0,1,5,0,3,5,0,1135,1293,969,1846,0,0,0,0,0,0
SAMP_9214,100,105,105,123,14,19,50,29,4,24,963,869,533,602,679,665,453,694,313,938,317,451,493,423,76,23,13,21,45,3,1,0,3,0,2,2,0,0,7,0,280,253,198,358,0,0,0,0,0,0
SAMP_9215,6354,2907,2890,2420,2106,1355,1592,1276,928,1059,1084,510,135,89,86,735,294,67,101,345,67,146,201,101,31,15,7,8,13,0,2,2,1,0,1,1,0,0,1,0,1039,781,1367,731,0,0,0,0,0,0
SAMP_9216,755,533,965,752,179,81,402,292,45,151,2851,1758,1167,1257,967,3089,1127,1014,1128,949,369,983,1381,969,95,23,14,67,44,7,1,2,2,2,3,3,0,1,3,1,858,854,646,628,0,0,0,0,0,0
SAMP_9217,15,6,15,17,0,2,4,3,0,3,1663,1292,1259,550,850,562,694,887,770,1088,485,722,330,311,107,70,37,56,61,18,14,4,3,1,2,7,2,7,19,0,351,426,160,183,0,36,0,0,0,0
SAMP_9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5696,4444,3566,2110,2084,2035,3583,1843,2028,1605,1108,1970,1511,1691,1483,957,979,810,844,1153,0,0,0,0,0,0
SAMP_9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,56,59,0,0,2446,1948,1511,2638,2150,1285,1608,1115,1039,724,1104,1197,384,634,1327,428,570,751,274,731,0,0,0,0,0,0
SAMP_9220,2344,1660,1641,1178,910,528,1263,701,347,431,1114,530,322,124,228,657,307,152,109,275,134,252,186,225,23,1,3,16,14,1,1,1,1,0,1,1,0,1,4,0,579,514,769,466,0,0,0,0,0,0
SAMP_9221,1816,1003,1805,1513,621,548,787,900,255,499,634,193,96,69,66,511,202,105,79,259,42,115,280,144,11,4,4,8,8,0,1,0,1,0,0,0,0,0,0,0,466,505,545,321,0,0,0,0,0,0
SAMP_9222,5,2,9,6,1,1,1,1,0,0,2610,2411,1731,833,1110,733,381,1233,975,1433,784,1706,104,646,332,99,73,138,287,34,20,10,6,5,12,23,2,11,37,1,387,651,388,214,0,0,0,0,0,0
SAMP_9223,13,4,10,11,4,2,5,2,1,2,2826,1984,2376,1193,910,1272,734,1716,1091,2080,832,2034,648,843,283,224,101,118,226,25,34,17,9,2,12,19,3,13,29,2,371,525,462,392,0,0,0,0,0,0
SAMP_9224,1307,712,1733,1334,393,113,305,232,107,223,2199,1339,936,838,1046,2216,1050,824,473,1697,420,657,806,777,62,20,8,45,35,3,4,3,1,2,4,3,3,1,4,1,1443,1202,622,312,0,59,0,0,0,0
SAMP_9225,0,0,0,0,0,0,0,0,0,0,0,19,4,0,1,1,0,9,35,0,344,164,0,0,1986,3307,1208,1072,1929,502,792,635,462,180,465,810,210,887,639,113,349,412,651,344,0,0,0,0,0,0
SAMP_9226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,3576,4263,2508,2282,2907,2260,1549,1768,1868,1429,1927,802,2030,1269,1587,1533,1233,949,1166,0,0,0,0,0,0
SAMP_9227,161,110,462,123,30,25,102,28,16,24,4311,2694,2310,1598,1185,1984,2069,1107,1727,1460,716,1260,1219,969,119,47,34,38,63,14,13,3,0,2,7,11,0,4,4,0,978,670,544,772,0,0,0,0,0,0
SAMP_9228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,6,0,0,3759,3201,2784,2629,2764,1675,1817,1674,1798,961,1261,1689,652,1682,613,624,761,861,676,629,92,0,0,0,0,0
SAMP_9229,432,182,414,351,80,31,105,105,18,47,3930,2544,1571,1978,978,1135,1454,1219,941,1425,1065,781,1434,1314,121,41,24,47,68,13,6,2,1,2,5,3,0,5,13,0,648,636,751,687,67,0,0,0,0,0
SAMP_9230,3,0,3,1,1,0,1,1,0,0,1161,1181,1196,206,510,333,156,806,1556,1014,1316,976,29,185,610,293,179,285,452,73,43,17,23,15,20,57,6,16,48,2,484,415,318,359,0,0,0,0,0,0
SAMP_9231,17,17,41,21,5,4,16,4,1,2,1362,712,383,422,343,537,413,353,302,595,331,384,179,311,67,29,16,12,41,10,5,3,5,0,1,3,1,0,5,0,220,146,130,85,0,0,0,0,0,0
SAMP_9232,1761,3129,1680,1597,940,565,1096,569,390,526,1003,837,403,335,478,1410,444,192,194,366,113,210,443,270,35,22,8,15,17,1,2,3,1,0,3,3,0,1,1,0,767,603,527,725,0,54,0,0,0,0
SAMP_9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,792,1139,1201,972,657,1189,461,661,403,424,974,518,536,476,612,301,348,186,169,0,0,0,0,0,0
SAMP_9234,121,35,191,101,22,12,44,26,6,4,2007,2332,1748,1831,1192,1643,1197,1824,852,2072,1005,986,1125,1138,101,90,37,52,115,19,33,7,5,1,7,8,1,5,11,2,570,762,462,727,0,0,0,0,0,0
SAMP_9235,1,0,0,0,0,0,0,0,0,0,145,1100,632,25,126,50,19,1008,1168,203,3079,2304,0,19,3053,1939,1907,1635,2747,963,524,423,327,176,294,701,69,396,484,52,1494,796,1275,1252,0,0,0,0,0,0
SAMP_9236,117,57,55,117,20,13,45,19,10,16,1131,592,937,419,409,693,458,203,264,1022,222,241,278,320,29,17,11,14,18,7,2,2,1,1,0,3,0,3,2,0,207,194,112,294,0,0,0,0,0,0
SAMP_9237,1983,3524,2205,1904,1527,1376,853,1294,553,975,725,349,144,85,109,484,131,83,83,256,76,49,217,97,19,6,0,7,7,1,0,1,0,0,1,1,0,0,2,0,1183,756,500,797,0,0,0,0,0,0
SAMP_9238,3949,3329,2726,2406,950,1211,1409,1582,863,1035,1468,575,190,256,315,837,311,338,238,379,171,269,337,266,51,15,10,8,17,2,3,0,2,0,1,2,0,0,1,1,1167,1628,1300,792,0,0,0,0,0,0
SAMP_9239,47,22,114,30,11,6,30,12,1,10,7420,5568,4915,3474,4095,3525,1892,3362,1742,5729,2140,2990,691,2673,765,225,124,208,409,47,29,27,7,14,8,64,5,14,26,1,1230,823,1749,1138,0,0,0,0,0,155
SAMP_9240,0,0,0,0,0,0,0,0,0,0,101,337,253,18,36,16,3,631,585,94,1600,1727,0,4,2228,1818,1204,2327,2695,728,927,345,505,190,319,356,37,445,671,38,820,1248,1053,965,0,0,97,0,0,0
SAMP_9241,615,210,1009,390,88,81,258,113,17,80,3211,2568,2412,1379,1284,3026,2788,1867,608,2047,600,712,1315,1002,177,33,25,85,77,18,13,0,2,0,2,5,3,1,5,1,1395,1146,973,752,0,0,0,0,0,0
SAMP_9242,0,0,0,0,0,0,0,0,0,0,13,148,90,2,11,8,0,117,215,17,683,732,0,1,1976,1902,1034,1810,1109,704,450,363,322,163,250,540,80,238,532,27,1068,941,456,393,0,0,0,0,0,0
SAMP_9243,1,0,2,0,1,1,1,0,0,0,2163,4516,3835,651,1551,1576,527,4736,4472,1406,5543,9456,36,314,2938,2598,2158,1649,2821,449,558,363,549,91,274,462,32,190,508,40,2523,2733,1729,2316,0,0,205,0,0,0
SAMP_9244,0,0,0,0,0,0,0,0,0,0,25,168,139,6,29,7,1,222,472,62,1193,648,0,1,1812,1244,1041,1223,1569,768,545,125,222,126,185,522,74,295,350,53,932,838,580,655,0,0,0,15,0,0
SAMP_9245,14,4,41,18,3,4,5,3,0,3,844,560,418,350,180,426,315,386,191,503,157,301,255,309,55,11,12,15,22,2,2,4,2,2,2,4,1,1,0,0,230,161,140,97,0,0,0,0,0,0
SAMP_9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614,3201,2611,1991,1990,3218,2274,1343,1783,1793,1411,2161,663,1642,920,1102,657,956,679,592,0,0,0,0,0,0
SAMP_9247,19,8,33,20,3,0,8,5,0,0,3059,1293,1268,1220,1963,663,764,1210,877,1380,1248,1244,551,589,251,74,56,77,123,16,12,4,4,8,10,15,0,10,31,0,500,498,403,433,0,0,0,0,0,0
SAMP_9248,343,101,363,184,43,24,103,65,19,24,6718,5512,5303,3079,3724,3440,1301,2194,1921,2782,1392,1980,1694,1853,265,89,50,130,175,40,26,17,6,5,11,42,2,3,25,1,1655,1043,836,1165,0,0,0,0,0,0
SAMP_9249,1281,821,1365,463,600,198,685,324,144,142,684,605,277,221,193,1019,381,238,185,377,132,110,701,184,23,9,9,1,20,2,1,0,2,0,0,4,0,0,1,0,411,602,362,268,0,0,0,0,0,0
SAMP_9250,333,159,556,350,64,61,103,131,25,50,1261,1271,849,867,560,1666,677,583,728,729,418,477,678,1131,35,21,21,38,11,10,2,0,3,1,2,2,1,1,3,0,310,505,394,352,0,0,0,0,0,0
SAMP_9251,2444,1696,3376,1781,1127,875,1607,1088,488,747,703,516,130,106,112,513,191,123,127,356,80,123,278,175,23,11,7,14,8,4,1,1,1,0,0,0,0,1,1,0,848,1472,684,632,0,0,58,0,0,0
SAMP_9252,0,3,0,0,0,0,0,0,0,0,742,1212,1718,155,355,181,60,873,1540,688,2667,3142,10,97,4848,2086,1126,1661,1508,779,300,246,158,89,163,333,41,128,322,18,1524,1451,934,1139,0,0,0,0,0,0
SAMP_9253,2547,1386,2970,1532,951,202,773,751,192,356,3202,1471,790,596,883,1814,826,196,297,1491,248,356,922,828,60,28,11,40,30,6,3,0,3,2,0,6,0,1,3,0,1026,926,1194,857,0,0,0,0,0,0
SAMP_9254,406,129,733,380,89,55,101,79,31,26,3750,1469,1643,1854,844,1304,998,855,868,1651,628,576,1172,821,107,21,23,27,41,11,3,4,1,3,3,6,0,3,13,0,993,580,577,411,0,0,0,0,0,0
