sample_id,true_pmi_days,ambient_temp_c,humidity_pct,accumulated_degree_days,sample_site,decomposition_stage
SAMP_8081,3.77,14.0,43.3,52.72,oral_cavity,Bloat
SAMP_8082,1.53,20.3,43.3,31.05,oral_cavity,Fresh
SAMP_8083,2.41,26.8,40.7,64.47,oral_cavity,Bloat
SAMP_8084,1.12,20.6,51.0,22.97,soil_interface,Fresh
SAMP_8085,11.49,19.2,74.0,220.62,skin_surface,Active Decay
SAMP_8086,10.81,25.5,55.8,275.64,soil_interface,Active Decay
SAMP_8087,30.0,18.6,57.1,558.0,oral_cavity,Advanced Decay
SAMP_8088,13.08,17.1,46.6,223.69,oral_cavity,Active Decay
SAMP_8089,0.53,23.1,68.8,12.35,soil_interface,Fresh
SAMP_8090,21.56,21.3,57.1,459.29,skin_surface,Advanced Decay
SAMP_8091,19.85,17.0,73.8,337.52,soil_interface,Active Decay
SAMP_8092,5.86,24.5,77.1,143.51,oral_cavity,Bloat
SAMP_8093,8.82,23.9,69.2,210.69,soil_interface,Active Decay
SAMP_8094,30.0,20.6,53.8,618.0,skin_surface,Dry Remains
SAMP_8095,7.6,20.8,65.4,158.07,oral_cavity,Active Decay
SAMP_8096,23.57,23.9,52.6,563.39,skin_surface,Advanced Decay
SAMP_8097,0.87,26.8,85.1,23.23,skin_surface,Fresh
SAMP_8098,2.12,20.9,78.3,44.31,oral_cavity,Bloat
SAMP_8099,5.81,24.6,64.7,142.97,soil_interface,Bloat
SAMP_8100,8.79,24.3,88.3,213.57,skin_surface,Active Decay
SAMP_8101,16.94,25.5,67.3,431.98,oral_cavity,Advanced Decay
SAMP_8102,30.0,22.2,56.4,666.0,oral_cavity,Dry Remains
SAMP_8103,4.92,18.4,44.8,90.6,oral_cavity,Bloat
SAMP_8104,0.49,20.2,67.2,9.81,oral_cavity,Fresh
SAMP_8105,16.15,23.4,83.0,377.98,skin_surface,Advanced Decay
SAMP_8106,9.27,29.3,83.3,271.7,skin_surface,Active Decay
SAMP_8107,2.21,20.1,70.2,44.49,skin_surface,Bloat
SAMP_8108,6.83,25.2,59.7,172.08,skin_surface,Active Decay
SAMP_8109,13.56,20.7,72.5,280.69,oral_cavity,Active Decay
SAMP_8110,14.71,22.4,78.1,329.61,soil_interface,Active Decay
SAMP_8111,6.92,28.1,60.6,194.56,oral_cavity,Active Decay
SAMP_8112,3.64,25.1,63.8,91.4,oral_cavity,Bloat
SAMP_8113,30.0,17.0,74.0,510.0,skin_surface,Advanced Decay
SAMP_8114,10.89,19.7,83.8,214.48,skin_surface,Active Decay
SAMP_8115,5.25,27.0,79.6,141.66,soil_interface,Bloat
SAMP_8116,3.29,22.6,41.1,74.39,soil_interface,Bloat
SAMP_8117,13.13,17.4,46.2,228.54,soil_interface,Active Decay
SAMP_8118,2.77,18.7,82.6,51.86,skin_surface,Bloat
SAMP_8119,1.88,24.8,81.7,46.72,oral_cavity,Bloat
SAMP_8120,7.55,26.0,59.4,196.21,skin_surface,Active Decay
SAMP_8121,3.42,22.1,69.2,75.69,oral_cavity,Bloat
SAMP_8122,9.91,31.9,85.3,316.22,oral_cavity,Active Decay
SAMP_8123,1.25,25.3,85.6,31.75,oral_cavity,Fresh
SAMP_8124,10.64,21.0,79.2,223.45,oral_cavity,Active Decay
SAMP_8125,3.33,18.7,50.5,62.29,skin_surface,Bloat
SAMP_8126,0.1,18.1,76.5,1.81,oral_cavity,Fresh
SAMP_8127,1.36,23.3,45.1,31.63,oral_cavity,Fresh
SAMP_8128,27.12,20.0,84.7,542.46,soil_interface,Advanced Decay
SAMP_8129,20.2,28.7,47.5,579.76,skin_surface,Advanced Decay
SAMP_8130,2.66,27.9,73.1,74.23,soil_interface,Bloat
SAMP_8131,15.07,24.5,70.5,369.15,skin_surface,Advanced Decay
SAMP_8132,9.38,17.3,78.8,162.27,oral_cavity,Active Decay
SAMP_8133,30.0,19.3,67.6,579.0,oral_cavity,Advanced Decay
SAMP_8134,4.68,27.0,43.0,126.3,skin_surface,Bloat
SAMP_8135,11.44,19.7,75.3,225.37,soil_interface,Active Decay
SAMP_8136,0.66,26.5,59.2,17.4,oral_cavity,Fresh
SAMP_8137,5.05,23.9,56.0,120.6,soil_interface,Bloat
SAMP_8138,30.0,22.2,89.6,666.0,skin_surface,Dry Remains
SAMP_8139,7.74,19.2,69.5,148.67,oral_cavity,Bloat
SAMP_8140,3.4,21.6,75.5,73.33,skin_surface,Bloat
SAMP_8141,1.28,22.8,66.3,29.22,skin_surface,Fresh
SAMP_8142,12.16,26.1,78.5,317.32,oral_cavity,Active Decay
SAMP_8143,10.35,18.5,77.6,191.52,oral_cavity,Active Decay
SAMP_8144,4.68,20.9,72.9,97.88,skin_surface,Bloat
SAMP_8145,30.0,22.2,89.9,666.0,skin_surface,Dry Remains
SAMP_8146,0.22,24.7,63.0,5.55,oral_cavity,Fresh
SAMP_8147,3.62,18.4,75.3,66.61,soil_interface,Bloat
SAMP_8148,25.39,16.7,79.9,424.04,oral_cavity,Advanced Decay
SAMP_8149,3.87,24.7,58.8,95.6,oral_cavity,Bloat
SAMP_8150,2.91,15.9,62.9,46.22,oral_cavity,Bloat
SAMP_8151,7.64,27.1,88.5,207.06,soil_interface,Active Decay
SAMP_8152,17.36,21.4,41.6,371.54,skin_surface,Advanced Decay
SAMP_8153,1.09,15.8,56.8,17.2,skin_surface,Fresh
SAMP_8154,28.65,20.1,64.3,575.88,soil_interface,Advanced Decay
SAMP_8155,15.85,23.5,40.1,372.5,skin_surface,Advanced Decay
SAMP_8156,2.0,19.9,85.0,39.8,oral_cavity,Bloat
SAMP_8157,12.45,22.1,54.3,275.11,skin_surface,Active Decay
SAMP_8158,4.86,25.0,52.9,121.52,skin_surface,Bloat
SAMP_8159,5.15,21.2,81.0,109.11,oral_cavity,Bloat
SAMP_8160,15.29,18.3,53.9,279.84,oral_cavity,Active Decay
SAMP_8161,30.0,20.8,72.9,624.0,skin_surface,Dry Remains
SAMP_8162,1.35,27.7,81.1,37.51,oral_cavity,Bloat
SAMP_8163,5.46,28.7,79.6,156.65,oral_cavity,Active Decay
SAMP_8164,6.56,13.9,79.1,91.15,skin_surface,Bloat
SAMP_8165,4.72,26.4,44.4,124.64,soil_interface,Bloat
SAMP_8166,4.51,23.0,44.0,103.79,oral_cavity,Bloat
SAMP_8167,0.54,25.7,55.3,13.8,skin_surface,Fresh
SAMP_8168,11.57,19.8,41.8,229.07,skin_surface,Active Decay
SAMP_8169,5.73,14.9,65.0,85.39,skin_surface,Bloat
SAMP_8170,2.17,24.3,59.7,52.65,soil_interface,Bloat
SAMP_8171,16.93,18.2,67.9,308.13,skin_surface,Active Decay
SAMP_8172,16.22,16.4,54.9,266.06,skin_surface,Active Decay
SAMP_8173,6.66,16.7,64.3,111.27,soil_interface,Bloat
SAMP_8174,3.54,24.4,56.7,86.49,oral_cavity,Bloat
SAMP_8175,10.16,22.6,49.8,229.7,oral_cavity,Active Decay
SAMP_8176,3.4,25.1,72.5,85.31,skin_surface,Bloat
SAMP_8177,2.69,24.7,73.7,66.49,oral_cavity,Bloat
SAMP_8178,13.11,20.3,81.5,266.18,oral_cavity,Active Decay
SAMP_8179,0.41,21.7,83.7,8.93,oral_cavity,Fresh
SAMP_8180,1.0,20.0,75.2,19.91,skin_surface,Fresh
SAMP_8181,0.1,21.2,74.4,2.12,soil_interface,Fresh
SAMP_8182,1.66,18.1,42.8,30.04,oral_cavity,Fresh
SAMP_8183,0.71,23.6,45.5,16.87,skin_surface,Fresh
SAMP_8184,30.0,26.3,80.6,789.0,oral_cavity,Dry Remains
SAMP_8185,3.41,18.7,51.6,63.73,skin_surface,Bloat
SAMP_8186,1.62,27.1,57.8,43.81,skin_surface,Bloat
SAMP_8187,2.76,22.5,47.3,62.04,soil_interface,Bloat
SAMP_8188,27.51,23.0,49.8,632.69,oral_cavity,Dry Remains
SAMP_8189,7.34,15.2,78.8,111.61,skin_surface,Bloat
SAMP_8190,4.54,14.8,53.1,67.17,oral_cavity,Bloat
SAMP_8191,20.67,22.6,62.5,467.06,skin_surface,Advanced Decay
SAMP_8192,5.03,25.2,47.6,126.63,soil_interface,Bloat
SAMP_8193,4.08,19.3,73.9,78.74,soil_interface,Bloat
SAMP_8194,2.32,28.7,76.4,66.67,oral_cavity,Bloat
SAMP_8195,4.74,24.9,58.1,118.15,soil_interface,Bloat
SAMP_8196,3.81,18.4,79.2,70.07,oral_cavity,Bloat
SAMP_8197,11.31,22.1,52.0,249.96,oral_cavity,Active Decay
SAMP_8198,3.42,31.9,74.6,109.07,soil_interface,Bloat
SAMP_8199,8.61,17.0,76.5,146.35,oral_cavity,Bloat
SAMP_8200,0.68,24.1,88.4,16.43,oral_cavity,Fresh
SAMP_8201,2.12,20.7,51.6,43.95,oral_cavity,Bloat
SAMP_8202,5.23,24.8,44.7,129.76,oral_cavity,Bloat
SAMP_8203,27.64,27.1,53.2,748.99,oral_cavity,Dry Remains
SAMP_8204,4.74,20.5,46.1,97.09,soil_interface,Bloat
SAMP_8205,10.91,26.5,48.5,289.08,skin_surface,Active Decay
SAMP_8206,2.94,30.9,56.7,91.0,skin_surface,Bloat
SAMP_8207,1.36,22.3,60.7,30.3,oral_cavity,Fresh
SAMP_8208,0.6,25.1,85.2,15.14,skin_surface,Fresh
SAMP_8209,3.64,19.6,49.8,71.43,skin_surface,Bloat
SAMP_8210,1.72,22.1,88.6,37.92,soil_interface,Bloat
SAMP_8211,1.91,21.3,80.5,40.72,soil_interface,Bloat
SAMP_8212,14.3,25.2,84.1,360.43,skin_surface,Advanced Decay
SAMP_8213,0.16,26.8,86.5,4.28,soil_interface,Fresh
SAMP_8214,8.16,21.6,77.7,176.26,oral_cavity,Active Decay
SAMP_8215,4.77,28.1,79.4,134.08,oral_cavity,Bloat
SAMP_8216,7.06,28.1,61.9,198.48,skin_surface,Active Decay
SAMP_8217,8.27,25.4,65.5,210.17,oral_cavity,Active Decay
SAMP_8218,3.76,19.9,86.6,74.82,oral_cavity,Bloat
SAMP_8219,3.5,19.6,58.9,68.54,soil_interface,Bloat
SAMP_8220,13.22,18.8,42.1,248.54,skin_surface,Active Decay
SAMP_8221,20.5,25.8,78.1,528.92,oral_cavity,Advanced Decay
SAMP_8222,2.14,17.2,68.7,36.79,skin_surface,Bloat
SAMP_8223,1.03,24.7,80.7,25.37,soil_interface,Fresh
SAMP_8224,22.81,17.7,43.8,403.7,soil_interface,Advanced Decay
SAMP_8225,4.31,25.3,71.1,108.95,skin_surface,Bloat
SAMP_8226,8.01,22.1,52.4,177.12,skin_surface,Active Decay
SAMP_8227,4.46,27.3,85.2,121.64,skin_surface,Bloat
SAMP_8228,1.34,26.6,45.5,35.76,skin_surface,Bloat
SAMP_8229,8.9,27.7,82.2,246.52,skin_surface,Active Decay
SAMP_8230,7.45,27.8,44.4,207.04,skin_surface,Active Decay
SAMP_8231,2.27,22.6,41.3,51.28,skin_surface,Bloat
SAMP_8232,6.01,17.4,51.8,104.62,soil_interface,Bloat
SAMP_8233,15.94,17.8,56.7,283.78,oral_cavity,Active Decay
SAMP_8234,8.93,13.7,71.3,122.29,oral_cavity,Bloat
SAMP_8235,1.02,17.7,46.6,18.04,skin_surface,Fresh
SAMP_8236,7.94,22.3,61.9,177.09,oral_cavity,Active Decay
SAMP_8237,12.13,19.8,50.2,240.2,skin_surface,Active Decay
SAMP_8238,15.74,21.3,82.8,335.18,oral_cavity,Active Decay
SAMP_8239,9.92,24.0,42.2,238.05,skin_surface,Active Decay
SAMP_8240,1.66,20.8,57.8,34.46,soil_interface,Fresh
SAMP_8241,12.38,17.5,71.6,216.73,skin_surface,Active Decay
SAMP_8242,11.31,21.8,85.7,246.59,oral_cavity,Active Decay
SAMP_8243,0.25,18.4,83.4,4.55,soil_interface,Fresh
SAMP_8244,5.31,20.9,84.8,110.9,oral_cavity,Bloat
SAMP_8245,4.05,27.4,43.1,110.94,skin_surface,Bloat
SAMP_8246,11.07,20.9,82.0,231.34,skin_surface,Active Decay
SAMP_8247,2.44,29.1,79.0,70.86,soil_interface,Bloat
SAMP_8248,8.94,27.7,85.1,247.56,oral_cavity,Active Decay
SAMP_8249,24.44,19.7,55.6,481.51,skin_surface,Advanced Decay
SAMP_8250,15.99,17.6,85.6,281.34,oral_cavity,Active Decay
SAMP_8251,25.44,21.8,60.1,554.62,oral_cavity,Advanced Decay
SAMP_8252,30.0,26.6,71.7,798.0,soil_interface,Dry Remains
SAMP_8253,0.11,20.0,61.2,2.15,skin_surface,Fresh
SAMP_8254,9.75,25.6,61.4,249.55,skin_surface,Active Decay
SAMP_8255,5.32,26.8,67.3,142.7,oral_cavity,Bloat
SAMP_8256,19.65,18.9,57.8,371.4,skin_surface,Advanced Decay
SAMP_8257,2.9,19.3,79.6,55.99,soil_interface,Bloat
SAMP_8258,30.0,24.9,71.7,747.0,skin_surface,Dry Remains
SAMP_8259,9.51,22.6,74.5,214.96,skin_surface,Active Decay
SAMP_8260,15.78,19.3,51.6,304.48,soil_interface,Active Decay
SAMP_8261,0.89,20.6,88.5,18.43,soil_interface,Fresh
SAMP_8262,2.03,21.7,73.0,43.98,skin_surface,Bloat
SAMP_8263,14.2,15.7,49.9,223.02,skin_surface,Active Decay
SAMP_8264,0.22,25.1,77.5,5.58,skin_surface,Fresh
SAMP_8265,16.98,20.1,48.7,341.22,oral_cavity,Active Decay
SAMP_8266,0.14,12.0,43.2,1.69,skin_surface,Fresh
SAMP_8267,10.7,21.9,66.4,234.41,soil_interface,Active Decay
SAMP_8268,4.54,19.0,67.7,86.31,soil_interface,Bloat
SAMP_8269,9.45,28.8,49.4,272.29,soil_interface,Active Decay
SAMP_8270,11.91,19.7,57.4,234.59,oral_cavity,Active Decay
SAMP_8271,4.19,17.6,87.3,73.79,soil_interface,Bloat
SAMP_8272,1.14,24.0,54.3,27.42,skin_surface,Fresh
SAMP_8273,0.72,19.4,47.8,14.0,oral_cavity,Fresh
SAMP_8274,8.89,18.9,89.6,168.02,skin_surface,Active Decay
SAMP_8275,7.35,24.0,55.1,176.48,soil_interface,Active Decay
SAMP_8276,13.56,17.8,74.0,241.29,oral_cavity,Active Decay
SAMP_8277,7.13,16.2,51.6,115.48,soil_interface,Bloat
SAMP_8278,5.49,28.9,67.5,158.65,soil_interface,Active Decay
SAMP_8279,5.08,24.3,59.3,123.36,oral_cavity,Bloat
SAMP_8280,0.27,20.9,88.1,5.6,soil_interface,Fresh
SAMP_8281,4.09,22.0,61.6,89.94,soil_interface,Bloat
SAMP_8282,30.0,24.0,69.2,720.0,oral_cavity,Dry Remains
SAMP_8283,20.68,25.9,87.2,535.6,oral_cavity,Advanced Decay
SAMP_8284,4.0,19.0,89.5,75.91,oral_cavity,Bloat
SAMP_8285,8.86,23.5,45.1,208.27,oral_cavity,Active Decay
SAMP_8286,18.79,20.0,81.7,375.85,skin_surface,Advanced Decay
SAMP_8287,5.82,21.2,59.1,123.4,oral_cavity,Bloat
SAMP_8288,0.18,22.6,69.7,4.1,soil_interface,Fresh
SAMP_8289,0.77,22.0,58.8,17.04,soil_interface,Fresh
SAMP_8290,7.14,24.9,60.1,177.82,oral_cavity,Active Decay
SAMP_8291,30.0,23.9,47.9,717.0,skin_surface,Dry Remains
SAMP_8292,11.82,16.0,68.6,189.05,skin_surface,Active Decay
SAMP_8293,0.74,16.6,67.3,12.21,skin_surface,Fresh
SAMP_8294,2.1,20.5,49.5,43.04,oral_cavity,Bloat
SAMP_8295,14.75,29.3,67.1,432.31,oral_cavity,Advanced Decay
SAMP_8296,18.42,18.6,88.7,342.54,oral_cavity,Active Decay
SAMP_8297,9.62,21.2,75.7,203.85,oral_cavity,Active Decay
SAMP_8298,10.34,19.9,64.0,205.77,soil_interface,Active Decay
SAMP_8299,0.29,19.8,85.8,5.69,oral_cavity,Fresh
SAMP_8300,17.63,22.7,68.8,400.28,oral_cavity,Advanced Decay
SAMP_8301,15.52,27.6,46.8,428.48,skin_surface,Advanced Decay
SAMP_8302,3.0,23.8,67.4,71.35,oral_cavity,Bloat
SAMP_8303,12.33,18.8,49.0,231.86,oral_cavity,Active Decay
SAMP_8304,2.42,32.0,78.4,77.4,skin_surface,Bloat
SAMP_8305,0.41,22.3,88.4,9.18,skin_surface,Fresh
SAMP_8306,2.25,19.7,58.0,44.24,oral_cavity,Bloat
SAMP_8307,1.97,27.6,61.7,54.31,skin_surface,Bloat
SAMP_8308,4.12,20.1,61.1,82.83,skin_surface,Bloat
SAMP_8309,5.42,28.7,54.3,155.57,skin_surface,Active Decay
SAMP_8310,7.1,18.5,79.7,131.42,skin_surface,Bloat
SAMP_8311,6.48,27.7,70.9,179.41,oral_cavity,Active Decay
SAMP_8312,3.16,22.8,43.2,71.96,skin_surface,Bloat
SAMP_8313,0.3,27.2,81.9,8.05,skin_surface,Fresh
SAMP_8314,9.29,29.6,49.4,275.02,soil_interface,Active Decay
SAMP_8315,5.04,17.5,89.0,88.16,soil_interface,Bloat
SAMP_8316,3.55,27.1,58.8,96.15,skin_surface,Bloat
SAMP_8317,20.17,16.4,70.8,330.78,skin_surface,Active Decay
SAMP_8318,13.73,17.8,43.9,244.46,skin_surface,Active Decay
SAMP_8319,19.5,18.8,57.2,366.65,soil_interface,Advanced Decay
SAMP_8320,6.83,24.0,80.1,163.96,soil_interface,Active Decay
SAMP_8321,1.4,22.1,63.9,31.01,oral_cavity,Fresh
SAMP_8322,11.91,21.3,85.2,253.78,oral_cavity,Active Decay
SAMP_8323,2.31,22.6,68.8,52.15,oral_cavity,Bloat
SAMP_8324,5.82,24.4,86.4,142.01,oral_cavity,Bloat
SAMP_8325,0.67,24.7,89.1,16.6,soil_interface,Fresh
SAMP_8326,17.45,26.4,62.7,460.61,oral_cavity,Advanced Decay
SAMP_8327,1.35,29.3,68.3,39.44,oral_cavity,Bloat
SAMP_8328,23.34,21.9,81.7,511.16,soil_interface,Advanced Decay
SAMP_8329,19.97,19.9,51.1,397.36,oral_cavity,Advanced Decay
SAMP_8330,6.25,24.5,83.1,153.05,oral_cavity,Active Decay
SAMP_8331,13.64,17.4,69.6,237.34,skin_surface,Active Decay
SAMP_8332,9.66,19.3,76.3,186.46,skin_surface,Active Decay
SAMP_8333,16.25,26.0,44.0,422.48,oral_cavity,Advanced Decay
SAMP_8334,5.65,21.5,78.3,121.54,skin_surface,Bloat
SAMP_8335,15.41,17.2,55.5,265.03,oral_cavity,Active Decay
SAMP_8336,6.21,16.0,80.3,99.32,skin_surface,Bloat
SAMP_8337,28.3,22.2,65.5,628.18,skin_surface,Dry Remains
SAMP_8338,6.66,26.6,53.7,177.22,soil_interface,Active Decay
SAMP_8339,6.21,26.5,87.6,164.58,skin_surface,Active Decay
SAMP_8340,15.37,22.4,78.3,344.39,skin_surface,Active Decay
SAMP_8341,17.24,30.0,89.3,517.08,skin_surface,Advanced Decay
SAMP_8342,8.09,21.6,58.2,174.64,oral_cavity,Active Decay
SAMP_8343,1.98,21.4,72.5,42.42,oral_cavity,Bloat
SAMP_8344,6.31,12.0,70.6,75.68,skin_surface,Bloat
SAMP_8345,30.0,20.2,74.4,606.0,oral_cavity,Dry Remains
SAMP_8346,13.98,25.4,41.9,355.17,skin_surface,Advanced Decay
SAMP_8347,16.67,28.3,54.6,471.72,oral_cavity,Advanced Decay
SAMP_8348,0.33,18.7,85.5,6.24,soil_interface,Fresh
SAMP_8349,6.31,23.8,61.2,150.14,soil_interface,Active Decay
SAMP_8350,10.4,26.2,88.0,272.54,oral_cavity,Active Decay
SAMP_8351,17.72,22.0,50.7,389.87,skin_surface,Advanced Decay
SAMP_8352,0.51,12.9,89.9,6.52,skin_surface,Fresh
SAMP_8353,19.14,23.0,74.9,440.11,soil_interface,Advanced Decay
SAMP_8354,7.95,25.0,78.8,198.74,oral_cavity,Active Decay
SAMP_8355,2.2,18.2,59.8,40.0,skin_surface,Bloat
SAMP_8356,3.82,21.0,85.4,80.14,skin_surface,Bloat
SAMP_8357,3.31,17.4,67.3,57.63,oral_cavity,Bloat
SAMP_8358,7.57,12.0,74.0,90.82,oral_cavity,Bloat
SAMP_8359,0.53,26.1,44.7,13.85,oral_cavity,Fresh
SAMP_8360,1.73,22.0,71.6,37.97,soil_interface,Bloat
SAMP_8361,16.75,28.4,84.0,475.7,oral_cavity,Advanced Decay
SAMP_8362,1.42,25.4,48.9,36.13,skin_surface,Bloat
SAMP_8363,2.66,20.6,76.9,54.75,oral_cavity,Bloat
SAMP_8364,6.04,21.7,41.3,131.06,oral_cavity,Bloat
SAMP_8365,7.28,24.3,86.3,176.9,skin_surface,Active Decay
SAMP_8366,14.42,25.9,89.1,373.55,soil_interface,Advanced Decay
SAMP_8367,5.93,23.3,57.7,138.17,skin_surface,Bloat
SAMP_8368,15.6,26.4,45.4,411.84,skin_surface,Advanced Decay
SAMP_8369,9.63,20.8,72.9,200.35,skin_surface,Active Decay
SAMP_8370,1.2,18.0,41.5,21.6,skin_surface,Fresh
SAMP_8371,1.7,21.7,64.1,36.89,skin_surface,Bloat
SAMP_8372,5.75,22.8,53.6,130.99,soil_interface,Bloat
SAMP_8373,5.06,17.2,63.7,86.97,skin_surface,Bloat
SAMP_8374,13.61,16.7,40.9,227.25,skin_surface,Active Decay
SAMP_8375,8.69,23.8,42.6,206.88,skin_surface,Active Decay
SAMP_8376,4.91,20.4,40.8,100.21,oral_cavity,Bloat
SAMP_8377,1.87,21.3,71.0,39.88,oral_cavity,Bloat
SAMP_8378,2.57,20.6,68.0,53.0,oral_cavity,Bloat
SAMP_8379,8.57,28.1,51.7,240.77,skin_surface,Active Decay
SAMP_8380,5.51,27.0,72.3,148.68,oral_cavity,Bloat
SAMP_8381,7.23,17.1,84.2,123.71,oral_cavity,Bloat
SAMP_8382,1.87,19.9,53.9,37.24,soil_interface,Bloat
SAMP_8383,10.87,25.4,81.6,276.2,skin_surface,Active Decay
SAMP_8384,19.14,24.4,73.1,467.06,oral_cavity,Advanced Decay
SAMP_8385,2.98,21.8,41.7,65.03,skin_surface,Bloat
SAMP_8386,6.76,17.4,58.8,117.68,oral_cavity,Bloat
SAMP_8387,30.0,19.3,65.4,579.0,skin_surface,Advanced Decay
SAMP_8388,4.05,19.9,76.6,80.66,skin_surface,Bloat
SAMP_8389,9.04,23.1,54.4,208.82,oral_cavity,Active Decay
SAMP_8390,0.95,28.8,89.1,27.22,oral_cavity,Fresh
SAMP_8391,9.31,19.3,74.2,179.77,oral_cavity,Active Decay
SAMP_8392,0.94,17.9,58.6,16.81,oral_cavity,Fresh
SAMP_8393,30.0,21.6,44.9,648.0,oral_cavity,Dry Remains
SAMP_8394,12.58,26.1,49.1,328.23,soil_interface,Active Decay
SAMP_8395,15.52,16.2,64.4,251.41,skin_surface,Active Decay
SAMP_8396,12.18,27.8,64.7,338.53,soil_interface,Active Decay
SAMP_8397,8.91,21.3,78.4,189.77,skin_surface,Active Decay
SAMP_8398,5.98,19.1,76.3,114.16,skin_surface,Bloat
SAMP_8399,19.55,15.6,50.1,304.91,oral_cavity,Active Decay
SAMP_8400,30.0,24.8,69.7,744.0,oral_cavity,Dry Remains
SAMP_8401,6.91,21.3,41.0,147.23,skin_surface,Bloat
SAMP_8402,26.81,22.7,59.9,608.69,soil_interface,Dry Remains
SAMP_8403,8.75,18.4,78.2,161.09,oral_cavity,Active Decay
SAMP_8404,7.73,20.7,60.0,160.02,skin_surface,Active Decay
SAMP_8405,6.06,20.1,81.8,121.81,oral_cavity,Bloat
SAMP_8406,2.35,21.6,88.8,50.72,skin_surface,Bloat
SAMP_8407,0.1,19.3,70.4,1.93,skin_surface,Fresh
SAMP_8408,2.76,15.9,47.3,43.95,skin_surface,Bloat
SAMP_8409,7.13,32.0,59.0,228.09,oral_cavity,Active Decay
SAMP_8410,4.78,16.5,40.5,78.87,oral_cavity,Bloat
SAMP_8411,5.95,22.7,70.1,135.08,skin_surface,Bloat
SAMP_8412,30.0,14.9,81.1,447.0,soil_interface,Advanced Decay
SAMP_8413,4.31,14.0,71.5,60.37,oral_cavity,Bloat
SAMP_8414,6.02,22.4,79.3,134.81,skin_surface,Bloat
SAMP_8415,1.43,22.7,80.0,32.53,skin_surface,Fresh
SAMP_8416,0.49,27.0,82.6,13.27,oral_cavity,Fresh
SAMP_8417,14.93,23.6,53.3,352.46,skin_surface,Advanced Decay
SAMP_8418,8.46,21.4,83.6,180.95,oral_cavity,Active Decay
SAMP_8419,14.3,18.2,72.7,260.27,skin_surface,Active Decay
SAMP_8420,1.62,28.0,54.5,45.46,skin_surface,Bloat
SAMP_8421,8.48,25.7,89.4,218.0,skin_surface,Active Decay
SAMP_8422,2.93,17.0,87.5,49.73,oral_cavity,Bloat
SAMP_8423,2.59,22.2,68.7,57.46,soil_interface,Bloat
SAMP_8424,0.12,22.6,82.2,2.62,oral_cavity,Fresh
SAMP_8425,1.4,20.6,53.1,28.77,skin_surface,Fresh
SAMP_8426,3.7,25.1,60.8,92.87,skin_surface,Bloat
SAMP_8427,1.24,25.3,49.2,31.45,skin_surface,Fresh
SAMP_8428,30.0,21.2,66.0,636.0,oral_cavity,Dry Remains
SAMP_8429,3.69,20.9,64.8,77.14,soil_interface,Bloat
SAMP_8430,1.4,28.0,50.6,39.1,oral_cavity,Bloat
SAMP_8431,2.22,25.7,73.6,57.05,soil_interface,Bloat
SAMP_8432,8.86,22.3,45.9,197.58,oral_cavity,Active Decay
SAMP_8433,0.66,15.5,43.1,10.26,oral_cavity,Fresh
SAMP_8434,19.84,23.4,59.2,464.17,oral_cavity,Advanced Decay
SAMP_8435,30.0,24.8,60.5,744.0,oral_cavity,Dry Remains
SAMP_8436,2.83,12.0,56.0,34.0,oral_cavity,Fresh
SAMP_8437,5.98,23.0,52.9,137.54,oral_cavity,Bloat
SAMP_8438,0.22,20.3,56.9,4.54,soil_interface,Fresh
SAMP_8439,10.24,21.1,48.2,215.99,skin_surface,Active Decay
SAMP_8440,5.34,18.4,60.2,98.31,oral_cavity,Bloat
SAMP_8441,3.15,21.4,85.2,67.37,oral_cavity,Bloat
SAMP_8442,2.32,27.6,51.2,63.96,skin_surface,Bloat
SAMP_8443,10.61,20.2,74.2,214.4,oral_cavity,Active Decay
SAMP_8444,5.38,25.9,47.1,139.4,soil_interface,Bloat
SAMP_8445,1.98,18.8,57.7,37.23,skin_surface,Bloat
SAMP_8446,11.68,25.0,56.1,292.08,skin_surface,Active Decay
SAMP_8447,8.33,22.0,86.9,183.17,skin_surface,Active Decay
SAMP_8448,19.57,23.4,61.4,457.86,skin_surface,Advanced Decay
SAMP_8449,1.25,22.0,74.5,27.49,oral_cavity,Fresh
SAMP_8450,15.4,24.6,70.1,378.89,oral_cavity,Advanced Decay
SAMP_8451,11.19,12.0,47.1,134.33,oral_cavity,Bloat
SAMP_8452,1.22,16.3,87.0,19.92,skin_surface,Fresh
SAMP_8453,11.87,23.7,57.3,281.28,skin_surface,Active Decay
SAMP_8454,5.83,13.8,42.2,80.4,skin_surface,Bloat
SAMP_8455,29.0,19.9,55.0,577.13,oral_cavity,Advanced Decay
SAMP_8456,1.53,21.8,56.8,33.29,skin_surface,Fresh
SAMP_8457,10.3,18.7,44.6,192.53,oral_cavity,Active Decay
SAMP_8458,4.81,19.2,71.0,92.4,skin_surface,Bloat
SAMP_8459,30.0,23.1,57.3,693.0,soil_interface,Dry Remains
SAMP_8460,4.0,26.0,71.5,104.11,skin_surface,Bloat
SAMP_8461,30.0,18.2,40.3,546.0,soil_interface,Advanced Decay
SAMP_8462,23.18,19.7,89.1,456.56,soil_interface,Advanced Decay
SAMP_8463,3.15,19.1,48.5,60.21,skin_surface,Bloat
SAMP_8464,16.27,12.3,73.0,200.16,oral_cavity,Active Decay
SAMP_8465,30.0,22.6,75.8,678.0,oral_cavity,Dry Remains
